node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID
68,69,12.8294931841865,33.6800889099827,51.1026349290961,33.4264232194615,50.5696504959158,12.8294931841865,0,1952.87027268073,1965.69976586491,2890000
68,81,16.6352936864998,33.6800889099827,51.1026349290961,33.5457570428417,53.8729884501517,16.6352936864998,0,1952.87027268073,1969.50556636723,2890000
69,77,5.86907004034691,33.4264232194615,50.5696504959158,34.0449249593805,50.7588948999746,18.6985632245334,12.8294931841865,1965.69976586491,1971.56883590526,2890000
69,70,8.18470451125295,33.4264232194615,50.5696504959158,32.8389850553286,50.7464689260118,21.0141976954395,12.8294931841865,1965.69976586491,1973.88447037617,2890000
160,159,3.65478911896077,29.5825083291949,52.2826306887523,29.4923539365704,51.9893296405994,3.65478911896077,0,1970.34521088104,1974,104600000
195,205,39.5934062425031,34.7669718615584,50.5575366987492,33.8649365517526,55.9594545613892,39.5934062425031,0,1934.75499809474,1974.34840433725,28900000
160,161,4.87265080968512,29.5825083291949,52.2826306887523,33.4202246771608,46.6126691732824,4.87265080968512,0,1970.34521088104,1975.21786169072,104600000
81,83,6.41181491576494,33.5457570428417,53.8729884501517,37.9757112530274,55.7218740148803,23.0471086022647,16.6352936864998,1969.50556636723,1975.91738128299,2890000
142,134,1.82302216496465,36.6795992906537,52.9631276458245,36.1211765259686,53.5060765773247,1.82302216496465,0,1975.04583029406,1976.86885245902,28900000
83,86,1.49804436029227,37.9757112530274,55.7218740148803,37.7972911563521,55.8940301773312,24.545152962557,23.0471086022647,1975.91738128299,1977.41542564328,2890000
86,131,1.99225016286953,37.7972911563521,55.8940301773312,39.6421985198745,58.093184942107,26.5374031254266,24.545152962557,1977.41542564328,1979.40767580615,2890000
83,84,3.81100396996134,37.9757112530274,55.7218740148803,37.6723169222606,55.2192488586282,26.8581125722261,23.0471086022647,1975.91738128299,1979.72838525295,2890000
142,143,6.3922586865582,36.6795992906537,52.9631276458245,37.5359955469027,55.2516885557672,6.3922586865582,0,1975.04583029406,1981.43808898061,28900000
143,147,1.37711465905488,37.5359955469027,55.2516885557672,37.1923908001876,55.6023167790462,7.76937334561308,6.3922586865582,1981.43808898061,1982.81520363967,28900000
77,9,12.4311640947408,34.0449249593805,50.7588948999746,34.8419374592063,49.2811417098684,31.1297273192743,18.6985632245334,1971.56883590526,1984,2890000
86,87,6.68018240824588,37.7972911563521,55.8940301773312,38.0122950992574,55.9022715028715,31.2253353708029,24.545152962557,1977.41542564328,1984.09560805153,2890000
147,141,2.18479636033158,37.1923908001876,55.6023167790462,37.4785022395405,56.6651542636945,9.95416970594466,7.76937334561308,1982.81520363967,1985,28900000
87,88,4.53257886408884,38.0122950992574,55.9022715028715,37.3042359069354,55.5728188326857,35.7579142348917,31.2253353708029,1984.09560805153,1988.62818691562,2890000
